iteration,loss,ce_loss,accuracy,two_qubit_count
0,1.2436129583300697,0.6436129583300696,0.5,6
1,1.2406073129155435,0.6406073129155433,0.5,6
2,1.23762016383225,0.6376201638322498,0.5,6
3,1.2346516058881436,0.6346516058881434,0.5,6
4,1.2317017335301887,0.6317017335301888,0.5,6
5,1.2287706405611036,0.6287706405611037,0.5,6
6,1.2258584198599685,0.6258584198599684,0.5,6
7,1.2229651631113776,0.6229651631113776,0.5,6
8,1.2200909605426467,0.6200909605426467,0.5,6
9,1.2172359006664335,0.6172359006664335,0.5,6
10,1.2144000700333621,0.614400070033362,0.5,6
11,1.2115835529936372,0.6115835529936371,0.5,6
12,1.2087864314685564,0.6087864314685562,0.5,6
13,1.2060087847250918,0.6060087847250917,0.5,6
14,1.203250689171373,0.6032506891713728,0.5,6
15,1.2005122181493402,0.6005122181493402,0.5,6
16,1.1977934417489475,0.5977934417489476,0.5,6
17,1.1950944266240826,0.5950944266240825,0.5,6
18,1.1924152358238156,0.5924152358238155,0.5,6
19,1.1897559286324948,0.5897559286324948,0.5,6
20,1.1871165604221916,0.5871165604221915,0.5,6
21,1.1844971825118122,0.5844971825118123,0.5,6
22,1.1818978420427217,0.5818978420427217,0.5,6
23,1.179318581860508,0.579318581860508,0.5,6
24,1.176759440410522,0.5767594404105219,0.5,6
25,1.1742204516425538,0.5742204516425538,0.5,6
26,1.1717016449265922,0.5717016449265921,0.5,6
27,1.1692030449790014,0.5692030449790014,0.5,6
28,1.1667246718003645,0.5667246718003643,0.5,6
29,1.164266540621266,0.5642665406212658,0.5,6
30,1.1618286618604556,0.5618286618604554,0.5,6
31,1.1594110410921297,0.5594110410921297,0.5,6
32,1.1570136790211172,0.5570136790211171,0.5,6
33,1.1546365714708842,0.5546365714708841,0.5,6
34,1.152279709378532,0.5522797093785319,0.5,6
35,1.14994307879761,0.5499430787976098,0.5,6
36,1.1476266609134642,0.5476266609134641,0.5,6
37,1.1453304320629187,0.5453304320629186,0.5,6
38,1.143054363762388,0.5430543637623878,0.5,6
39,1.1407984227476287,0.5407984227476287,0.5,6
40,1.1385625710158478,0.5385625710158478,0.5,6
41,1.1363467658772572,0.536346765877257,0.5,6
42,1.1341509600118032,0.5341509600118031,0.5,6
43,1.1319751015362411,0.5319751015362411,0.5,6
44,1.1298191340716288,0.5298191340716287,0.5,6
45,1.1276829968188582,0.5276829968188582,0.5,6
46,1.1255666246421692,0.525566624642169,0.5,6
47,1.123469948150171,0.523469948150171,0.5,6
48,1.121392893791704,0.5213928937917037,0.5,6
49,1.119335383945336,0.519335383945336,0.5,6
50,1.1172973370206258,0.5172973370206256,0.5,6
51,1.1152786675584458,0.5152786675584458,0.5,6
52,1.1132792863359737,0.5132792863359736,0.5,6
53,1.1112991004750796,0.5112991004750796,0.5,6
54,1.109338013551099,0.509338013551099,0.5,6
55,1.1073959257059516,0.5073959257059515,0.5,6
56,1.1054727337618844,0.5054727337618843,0.5,6
57,1.1035683313378726,0.5035683313378725,0.5,6
58,1.1016826089656346,0.5016826089656345,0.5,6
59,1.0998154542085683,0.49981545420856816,0.5,6
60,1.0979667517795355,0.4979667517795355,0.5,6
61,1.0961363836609062,0.4961363836609062,0.5,6
62,1.0943242292226905,0.4943242292226905,0.5,6
63,1.0925301653434516,0.49253016534345156,0.5,6
64,1.090754066528911,0.4907540665289109,0.5,6
65,1.0889958050300195,0.4889958050300194,0.5,6
66,1.0872552509629416,0.4872552509629416,0.5,6
67,1.0855322724236447,0.4855322724236446,0.5,6
68,1.083826735606105,0.48382673560610506,0.5,6
69,1.0821385049171857,0.4821385049171856,0.5,6
70,1.080467443090176,0.4804674430901758,0.5,6
71,1.078813411296632,0.4788134112966319,0.5,6
72,1.077176269257387,0.4771762692573869,0.5,6
73,1.0755558753520293,0.4755558753520292,0.5,6
74,1.0739520867257144,0.4739520867257143,0.5,6
75,1.0723647593938304,0.4723647593938304,0.5,6
76,1.0707937483459873,0.47079374834598714,0.5,6
77,1.0692389076457172,0.46923890764571696,0.5,6
78,1.0677000905309941,0.46770009053099404,0.5,6
79,1.066177149509322,0.466177149509322,0.5,6
80,1.0646699364531333,0.4646699364531332,0.5,6
81,1.0631783026897215,0.4631783026897214,0.5,6
82,1.0617020990934019,0.46170209909340165,0.5,6
83,1.0602411761697246,0.4602411761697245,0.5,6
84,1.0587953841420372,0.458795384142037,0.5,6
85,1.0573645730320598,0.4573645730320597,0.5,6
86,1.0559485927397576,0.4559485927397574,0.5,6
87,1.0545472931206725,0.45454729312067244,0.5,6
88,1.0531605240599382,0.45316052405993823,0.5,6
89,1.05178813554393,0.4517881355439299,0.5,6
90,1.0504299777297168,0.45042997772971677,0.5,6
91,1.0490859010124651,0.44908590101246504,0.5,6
92,1.0477557560886994,0.4477557560886993,0.5,6
93,1.0464393940188987,0.44643939401889876,0.5,6
94,1.0451366662872081,0.445136666287208,0.5,6
95,1.0438474248572585,0.44384742485725837,0.5,6
96,1.0425715222280474,0.4425715222280473,0.5,6
97,1.041308811484749,0.44130881148474904,0.5,6
98,1.0400591463500024,0.44005914635000226,0.5,6
99,1.038822381230722,0.438822381230722,0.5,6
