iteration,loss,ce_loss,accuracy,two_qubit_count
0,1.5931471605599454,0.6931471605599454,0.5,9
1,1.5931471605599454,0.6931471605599454,0.5,9
2,1.5931471605599454,0.6931471605599454,0.5,9
3,1.5931471605599454,0.6931471605599454,0.5,9
4,1.5931471605599454,0.6931471605599454,0.5,9
5,1.5931471605599454,0.6931471605599454,0.5,9
6,1.5931471605599454,0.6931471605599454,0.5,9
7,1.5931471605599454,0.6931471605599454,0.5,9
8,1.5931471605599454,0.6931471605599454,0.5,9
9,1.5931471605599454,0.6931471605599454,0.5,9
10,1.5931471605599454,0.6931471605599454,0.5,9
11,1.5931471605599454,0.6931471605599454,0.5,9
12,1.5931471605599454,0.6931471605599454,0.5,9
13,1.5931471605599454,0.6931471605599454,0.5,9
14,1.5931471605599454,0.6931471605599454,0.5,9
15,1.5931471605599454,0.6931471605599454,0.5,9
16,1.5931471605599454,0.6931471605599454,0.5,9
17,1.5931471605599454,0.6931471605599454,0.5,9
18,1.5931471605599454,0.6931471605599454,0.5,9
19,1.5931471605599454,0.6931471605599454,0.5,9
20,1.5931471605599454,0.6931471605599454,0.5,9
21,1.5931471605599454,0.6931471605599454,0.5,9
22,1.5931471605599454,0.6931471605599454,0.5,9
23,1.5931471605599454,0.6931471605599454,0.5,9
24,1.5931471605599454,0.6931471605599454,0.5,9
25,1.5931471605599454,0.6931471605599454,0.5,9
26,1.5931471605599454,0.6931471605599454,0.5,9
27,1.5931471605599454,0.6931471605599454,0.5,9
28,1.5931471605599454,0.6931471605599454,0.5,9
29,1.5931471605599454,0.6931471605599454,0.5,9
30,1.5931471605599454,0.6931471605599454,0.5,9
31,1.5931471605599454,0.6931471605599454,0.5,9
32,1.5931471605599454,0.6931471605599454,0.5,9
33,1.5931471605599454,0.6931471605599454,0.5,9
34,1.5931471605599454,0.6931471605599454,0.5,9
35,1.5931471605599454,0.6931471605599454,0.5,9
36,1.5931471605599454,0.6931471605599454,0.5,9
37,1.5931471605599454,0.6931471605599454,0.5,9
38,1.5931471605599454,0.6931471605599454,0.5,9
39,1.5931471605599454,0.6931471605599454,0.5,9
40,1.5931471605599454,0.6931471605599454,0.5,9
41,1.5931471605599454,0.6931471605599454,0.5,9
42,1.5931471605599454,0.6931471605599454,0.5,9
43,1.5931471605599454,0.6931471605599454,0.5,9
44,1.5931471605599454,0.6931471605599454,0.5,9
45,1.5931471605599454,0.6931471605599454,0.5,9
46,1.5931471605599454,0.6931471605599454,0.5,9
47,1.5931471605599454,0.6931471605599454,0.5,9
48,1.5931471605599454,0.6931471605599454,0.5,9
49,1.5931471605599454,0.6931471605599454,0.5,9
50,1.5931471605599454,0.6931471605599454,0.5,9
51,1.5931471605599454,0.6931471605599454,0.5,9
52,1.5931471605599454,0.6931471605599454,0.5,9
53,1.5931471605599454,0.6931471605599454,0.5,9
54,1.5931471605599454,0.6931471605599454,0.5,9
55,1.5931471605599454,0.6931471605599454,0.5,9
56,1.5931471605599454,0.6931471605599454,0.5,9
57,1.5931471605599454,0.6931471605599454,0.5,9
58,1.5931471605599454,0.6931471605599454,0.5,9
59,1.5931471605599454,0.6931471605599454,0.5,9
60,1.5931471605599454,0.6931471605599454,0.5,9
61,1.5931471605599454,0.6931471605599454,0.5,9
62,1.5931471605599454,0.6931471605599454,0.5,9
63,1.5931471605599454,0.6931471605599454,0.5,9
64,1.5931471605599454,0.6931471605599454,0.5,9
65,1.5931471605599454,0.6931471605599454,0.5,9
66,1.5931471605599454,0.6931471605599454,0.5,9
67,1.5931471605599454,0.6931471605599454,0.5,9
68,1.5931471605599454,0.6931471605599454,0.5,9
69,1.5931471605599454,0.6931471605599454,0.5,9
70,1.5931471605599454,0.6931471605599454,0.5,9
71,1.5931471605599454,0.6931471605599454,0.5,9
72,1.5931471605599454,0.6931471605599454,0.5,9
73,1.5931471605599454,0.6931471605599454,0.5,9
74,1.5931471605599454,0.6931471605599454,0.5,9
75,1.5931471605599454,0.6931471605599454,0.5,9
76,1.5931471605599454,0.6931471605599454,0.5,9
77,1.5931471605599454,0.6931471605599454,0.5,9
78,1.5931471605599454,0.6931471605599454,0.5,9
79,1.5931471605599454,0.6931471605599454,0.5,9
80,1.5931471605599454,0.6931471605599454,0.5,9
81,1.5931471605599454,0.6931471605599454,0.5,9
82,1.5931471605599454,0.6931471605599454,0.5,9
83,1.5931471605599454,0.6931471605599454,0.5,9
84,1.5931471605599454,0.6931471605599454,0.5,9
85,1.5931471605599454,0.6931471605599454,0.5,9
86,1.5931471605599454,0.6931471605599454,0.5,9
87,1.5931471605599454,0.6931471605599454,0.5,9
88,1.5931471605599454,0.6931471605599454,0.5,9
89,1.5931471605599454,0.6931471605599454,0.5,9
90,1.5931471605599454,0.6931471605599454,0.5,9
91,1.5931471605599454,0.6931471605599454,0.5,9
92,1.5931471605599454,0.6931471605599454,0.5,9
93,1.5931471605599454,0.6931471605599454,0.5,9
94,1.5931471605599454,0.6931471605599454,0.5,9
95,1.5931471605599454,0.6931471605599454,0.5,9
96,1.5931471605599454,0.6931471605599454,0.5,9
97,1.5931471605599454,0.6931471605599454,0.5,9
98,1.5931471605599454,0.6931471605599454,0.5,9
99,1.5931471605599454,0.6931471605599454,0.5,9
