iteration,loss,ce_loss,accuracy,two_qubit_count
0,2.602345222779577,2.002345222779577,0.375,6
1,2.60132195808344,2.00132195808344,0.375,6
2,2.6002648731199813,2.0002648731199812,0.375,6
3,2.5991728972333403,1.9991728972333402,0.375,6
4,2.5980449324222885,1.9980449324222884,0.375,6
5,2.5968798531350337,1.9968798531350336,0.375,6
6,2.5956765061000473,1.9956765061000474,0.375,6
7,2.5944337101954185,1.9944337101954184,0.375,6
8,2.5931502563611994,1.9931502563611991,0.375,6
9,2.5918249075557096,1.9918249075557095,0.375,6
10,2.590456398760882,1.990456398760882,0.375,6
11,2.5890434370371214,1.989043437037121,0.375,6
12,2.5875847016335487,1.9875847016335486,0.375,6
13,2.5860788441568787,1.9860788441568786,0.375,6
14,2.5845244887986007,1.9845244887986007,0.375,6
15,2.582920232628232,1.9829202326282316,0.375,6
16,2.581264645953274,1.9812646459532737,0.375,6
17,2.5795562727500148,1.979556272750015,0.375,6
18,2.577793631167168,1.9777936311671682,0.375,6
19,2.5759752141072134,1.975975214107213,0.375,6
20,2.574099489887114,1.9740994898871138,0.375,6
21,2.5721649029839897,1.9721649029839896,0.375,6
22,2.5701698748628177,1.9701698748628176,0.375,6
23,2.568112804895509,1.968112804895509,0.375,6
24,2.5659920713703923,1.9659920713703922,0.375,6
25,2.563806032593373,1.963806032593373,0.375,6
26,2.5615530280862515,1.9615530280862514,0.375,6
27,2.559231379881304,1.9592313798813035,0.375,6
28,2.5568393939142333,1.9568393939142332,0.375,6
29,2.5543753615179403,1.9543753615179404,0.375,6
30,2.5518375610161645,1.9518375610161645,0.375,6
31,2.549224259419329,1.9492242594193288,0.375,6
32,2.546533714220788,1.946533714220788,0.375,6
33,2.5437641752959244,1.9437641752959243,0.375,6
34,2.540913886898477,1.940913886898477,0.375,6
35,2.5379810897612707,1.9379810897612708,0.375,6
36,2.534964023290301,1.934964023290301,0.375,6
37,2.531860927855786,1.9318609278557857,0.375,6
38,2.52867004717534,1.92867004717534,0.375,6
39,2.525389630789709,1.9253896307897091,0.375,6
40,2.522017936620306,1.922017936620306,0.375,6
41,2.518553233610796,1.9185532336107958,0.375,6
42,2.5149938044448934,1.9149938044448933,0.375,6
43,2.5113379483361995,1.9113379483361994,0.375,6
44,2.507583983881342,1.907583983881342,0.375,6
45,2.503730251975769,1.9037302519757693,0.375,6
46,2.4997751187795,1.8997751187795,0.375,6
47,2.4957169787281086,1.8957169787281085,0.375,6
48,2.49155425758161,1.89155425758161,0.375,6
49,2.487285415500775,1.887285415500775,0.375,6
50,2.4829089501469035,1.8829089501469032,0.375,6
51,2.478423399790266,1.878423399790266,0.375,6
52,2.4738273464242773,1.8738273464242772,0.375,6
53,2.469119418869121,1.8691194188691205,0.375,6
54,2.4642982958634176,1.8642982958634173,0.5,6
55,2.4593627091304353,1.8593627091304352,0.5,6
56,2.4543114464066087,1.8543114464066086,0.5,6
57,2.44914335442988,1.8491433544298799,0.5,6
58,2.4438573418728144,1.8438573418728144,0.5,6
59,2.438452382218258,1.8384523822182581,0.5,6
60,2.432927516559822,1.832927516559822,0.5,6
61,2.4272818563295315,1.8272818563295312,0.5,6
62,2.421514585936217,1.821514585936217,0.5,6
63,2.4156249653174773,1.8156249653174772,0.5,6
64,2.409612332389201,1.809612332389201,0.5,6
65,2.403476105392448,1.8034761053924482,0.5,6
66,2.397215785135809,1.7972157851358088,0.5,6
67,2.3908309571214756,1.7908309571214756,0.5,6
68,2.3843212935627927,1.7843212935627926,0.5,6
69,2.3776865552828834,1.7776865552828833,0.5,6
70,2.3709265934947923,1.7709265934947922,0.5,6
71,2.3640413514706013,1.764041351470601,0.5,6
72,2.3570308660917183,1.7570308660917184,0.5,6
73,2.349895269286671,1.7498952692866707,0.5,6
74,2.3426347893610338,1.7426347893610339,0.5,6
75,2.335249752222079,1.735249752222079,0.5,6
76,2.3277405825017725,1.7277405825017726,0.5,6
77,2.320107804588046,1.7201078045880458,0.5,6
78,2.3123520435655505,1.7123520435655504,0.5,6
79,2.3044740260817016,1.7044740260817015,0.5,6
80,2.296474581133692,1.696474581133692,0.5,6
81,2.288354640798627,1.688354640798627,0.5,6
82,2.280115240904463,1.680115240904463,0.5,6
83,2.271757521656093,1.671757521656093,0.5,6
84,2.2632827282252137,1.6632827282252138,0.5,6
85,2.2546922113104872,1.6546922113104872,0.5,6
86,2.245987427674821,1.6459874276748208,0.5,6
87,2.2371699406764622,1.6371699406764622,0.5,6
88,2.228241420787925,1.6282414207879252,0.5,6
89,2.219203646117638,1.619203646117638,0.5,6
90,2.210058502937718,1.6100585029377181,0.5,6
91,2.2008079862209913,1.600807986220991,0.5,6
92,2.1914542001873323,1.5914542001873322,0.5,6
93,2.181999358863765,1.581999358863765,0.5,6
94,2.172445786656887,1.5724457866568868,0.5,6
95,2.162795918928745,1.562795918928745,0.5,6
96,2.1530523025762163,1.5530523025762162,0.5,6
97,2.1432175966087867,1.5432175966087867,0.5,6
98,2.133294572705603,1.5332945727056033,0.5,6
99,2.123286115749651,1.5232861157496507,0.5,6
